id,EAP,HPL,MWS
id24356,0.177944,0.293958,0.528128
id22256,0.043408,0.121354,0.835268
id06050,0.0236527,0.96944,0.0069378
id09555,0.680532,0.0806096,0.238889
id23772,0.212453,0.668565,0.119012
id21930,0.139683,0.322283,0.538065
id00823,0.0203821,0.851383,0.128265
id23666,0.0182663,0.950888,0.0308755
id08118,0.00171091,0.090794,0.907525
id21388,0.0298789,0.663392,0.306759
id23312,0.206302,0.00565625,0.788072
id08545,0.100529,0.0585133,0.840987
id20351,0.384003,0.0144793,0.601548
id13536,0.0954983,0.0371399,0.867392
id27742,0.183031,0.412358,0.404641
id13343,0.240107,0.0277744,0.732148
id11987,0.0343615,0.765436,0.200232
id08921,0.185045,0.581097,0.233888
id09972,0.689823,0.255796,0.0544113
id26173,0.83373,0.0894833,0.0768162
id07917,0.375461,0.297239,0.327329
id01383,0.996935,0.000725853,0.0023689
id26699,0.432759,0.286587,0.280684
id11058,0.408976,0.0379014,0.553153
id20425,0.0197756,0.955105,0.025149
id20238,0.261861,0.641921,0.0962477
id21348,0.565663,0.260393,0.173974
id09552,0.232194,0.475424,0.292412
id25075,0.826343,0.0234835,0.150203
id17749,0.0456195,0.00532983,0.949081
id18910,0.90156,0.00104336,0.0974266
id13534,0.0997761,0.772475,0.127779
id22205,0.279914,0.668345,0.051771
id23896,0.765822,0.0327196,0.201488
id23616,0.579668,0.103673,0.316689
id03537,0.147262,0.822483,0.0302847
id18147,0.453739,0.433707,0.112584
id25408,0.73469,0.0919228,0.173418
id09997,0.0299544,0.0111088,0.958967
id23357,0.0737085,0.113107,0.813214
id21880,0.874044,0.00193453,0.124052
id21633,0.168845,0.793716,0.0374687
id15976,0.175481,0.36678,0.457769
id20266,0.0137223,0.0106294,0.975678
id26726,0.710653,0.284264,0.0051132
id02958,0.590859,0.326747,0.0824236
id25211,0.496491,0.147843,0.355696
id24314,0.88834,0.0668388,0.0448514
id21475,0.223401,0.157961,0.618669
id22733,0.366124,0.497101,0.136805
id14297,0.00835035,0.972091,0.0195886
id27627,0.0419636,0.910421,0.0476452
id03580,0.252785,0.640887,0.106358
id08858,0.0155797,0.0196513,0.964799
id22512,0.0150158,0.980133,0.00488076
id05634,0.640019,0.11029,0.249721
id00105,0.159356,0.0457554,0.794919
id26635,0.915805,0.0452909,0.038934
id19324,0.0103913,7.66777e-05,0.989562
id00210,0.341245,0.552993,0.105792
id06809,0.806348,0.00853281,0.18515
id04074,0.0837255,0.788506,0.127798
id27010,0.570734,0.041065,0.388231
id00699,0.402568,0.517927,0.0795352
id18549,0.194991,0.125592,0.679446
id14089,0.629864,0.226683,0.143483
id19792,0.077457,0.896752,0.0258208
id19935,0.0257628,0.0239114,0.950356
id22960,0.013664,0.107148,0.879218
id02471,0.214184,0.107033,0.678813
id07896,0.0287749,0.0189184,0.952337
id20033,0.935674,0.0325441,0.0318119
id15018,0.992794,0.00225307,0.0049825
id19528,0.595426,0.0990289,0.305575
id21621,0.142379,0.01047,0.847181
id14328,0.187724,0.40703,0.405277
id19524,0.621911,0.195501,0.182618
id00219,0.769205,0.138453,0.0923728
id23229,0.393028,0.0469872,0.560015
id14357,0.55987,0.190656,0.249505
id21829,0.208251,0.334989,0.45679
id02137,0.89148,0.0453939,0.0631565
id23524,0.910051,0.0477127,0.0422663
id12022,0.698481,0.21455,0.0869984
id05255,0.297704,0.177357,0.524969
id14605,0.623436,0.0914974,0.285096
id15329,0.00658038,0.0146927,0.978757
id06046,0.848252,0.0250815,0.126697
id16548,0.273705,0.297328,0.428997
id23369,0.0479245,0.0903529,0.861753
id17824,0.998827,0.000206353,0.00099631
id17243,0.097455,0.0123671,0.890208
id13185,0.0341409,0.956864,0.0090255
id27091,0.803036,0.0628943,0.1341
id21817,0.512383,0.0504054,0.437242
id21912,0.757516,0.196632,0.0458817
id24163,0.145563,0.128514,0.725953
id12484,0.0649363,0.0564389,0.878655
id15799,0.609242,0.368175,0.0226123
id22315,0.0621249,0.720574,0.217331
id02608,0.140574,0.804216,0.0552396
id10057,0.632066,0.202279,0.165685
id01709,0.835345,0.0679495,0.0967354
id11153,0.148378,0.802529,0.0491236
id25154,0.05647,0.572996,0.370564
id18207,0.052078,0.919124,0.028828
id03370,0.138697,0.72031,0.141023
id26760,0.94305,0.034816,0.0221636
id15099,0.916504,0.00532934,0.0781963
id16341,0.0986647,0.0429972,0.858368
id15572,0.398058,0.349548,0.252424
id24901,0.928629,0.0411304,0.0302705
id04528,0.74808,0.152223,0.0997274
id26507,0.274669,0.138106,0.587255
id26687,0.870833,0.0337962,0.0954006
id27819,0.137316,0.0839112,0.778803
id17610,0.298073,0.562375,0.139583
id03373,0.140979,0.84012,0.0189308
id05881,0.655868,0.00831626,0.335846
id15875,0.164269,0.0298394,0.805921
id18400,0.813632,0.123718,0.0626793
id23596,0.41718,0.432254,0.150597
id07006,0.00240291,0.997112,0.000514724
id25134,0.274666,0.66196,0.0634046
id17393,0.787332,0.150156,0.0625423
id20155,0.0168579,0.979287,0.00388502
id09536,0.0410862,0.868515,0.0904291
id09155,0.111294,0.587556,0.30118
id26482,0.96964,0.0135673,0.0168227
id17001,0.179736,0.460153,0.360141
id08134,0.471796,0.00448266,0.523751
id10174,0.948302,0.0251519,0.0265763
id04760,0.663927,0.00604458,0.330059
id04941,0.822222,0.146001,0.0318067
id01339,0.470178,0.479692,0.0501599
id24710,0.21132,0.1725,0.61621
id20408,0.712277,0.108469,0.179283
id04028,0.0154069,0.807779,0.176844
id07153,0.0822912,0.00293126,0.914807
id20098,0.0248426,0.96961,0.00557783
id24146,0.16614,0.00602542,0.827864
id06276,0.607825,0.209814,0.182391
id18978,0.789036,0.0745407,0.136453
id04247,0.494825,0.203755,0.30145
id02020,0.10317,0.841823,0.0550366
id14299,0.157055,0.0140839,0.828891
id27255,0.0386912,0.926619,0.0347198
id05751,0.0147737,0.0142874,0.970969
id09428,0.964422,0.0158197,0.0197881
id06941,0.56157,0.370461,0.0679992
id25678,0.00663629,0.00188023,0.991513
id27425,0.970515,0.00619832,0.0233172
id12619,0.652373,0.219436,0.128221
id00530,0.0797954,0.0712753,0.848959
id14683,0.823134,0.107663,0.0692328
id14618,0.00348268,0.983562,0.0129855
id07599,0.969297,0.00647617,0.0242566
id02786,0.625474,0.155169,0.219387
id21563,0.902193,0.054759,0.0430782
id26412,0.16861,0.156204,0.675216
id18320,0.45284,0.348687,0.198503
id02043,0.60219,0.135686,0.262154
id03179,0.463015,0.52957,0.00744532
id17256,0.0785772,0.893704,0.0277492
id07435,0.136175,0.227231,0.636625
id17659,0.916718,0.0418552,0.0414565
id06828,0.0966084,0.862554,0.040868
id18636,0.00561302,0.00223098,0.992186
id05216,0.926572,0.0156537,0.0578045
id23156,0.773847,0.176252,0.0499307
id23861,0.943028,0.0508035,0.00619821
id21416,0.114063,0.00459131,0.881376
id02763,0.975474,0.00636054,0.0181956
id12625,0.0774809,0.216493,0.706056
id08033,0.645635,0.0641168,0.290278
id24105,0.649385,0.159784,0.190861
id09295,0.76327,0.0507297,0.186031
id22062,0.0464714,0.947214,0.00634421
id21044,0.593183,0.250167,0.15668
id17419,0.258225,0.00312299,0.738682
id10969,0.947225,0.0157444,0.0370608
id23066,0.0689992,0.139174,0.791857
id25667,0.968366,0.00360241,0.0280617
id14534,0.920587,0.0132518,0.0661907
id26645,0.311915,0.621896,0.0662189
id03965,0.00609827,0.00910256,0.984829
id25956,0.843469,0.101312,0.0552493
id23707,0.978855,0.00509142,0.0160838
id18026,0.31643,0.543843,0.139757
id10767,0.177664,0.656239,0.166126
id18802,0.617374,0.288928,0.0937276
id02940,0.159968,0.457957,0.382105
id13403,0.833344,0.0716623,0.0950234
id10201,0.001513,0.997039,0.00147828
id15333,0.0119774,0.000511772,0.987541
id25619,0.0486703,0.0507902,0.900569
id18506,0.0375029,0.920716,0.0418113
id09835,0.055292,0.682551,0.262187
id14828,0.177264,0.560849,0.261917
id26816,0.017261,0.879233,0.103535
id26134,0.113375,0.741452,0.145203
id25064,0.611181,0.00462662,0.384222
id14254,0.632557,0.324675,0.0427983
id09352,0.0551001,0.0323536,0.912576
id21495,0.35236,0.362804,0.284866
id15349,0.0636901,0.0597171,0.876623
id06759,0.112576,0.85714,0.0303137
id20876,0.649706,0.034024,0.3163
id14644,0.141956,0.334009,0.524065
id16927,0.017284,0.287237,0.695509
id00417,0.290546,0.396224,0.31326
id18892,0.202232,0.51033,0.287468
id17500,0.726159,0.226443,0.0474282
id17676,0.0509319,0.674863,0.274235
id03378,0.624093,0.303665,0.0722723
id26891,0.576677,0.156434,0.266919
id15609,0.884377,0.105648,0.0100047
id11270,0.927669,0.00220449,0.0701563
id01141,0.0545064,0.338542,0.606982
id18738,0.794559,0.0151273,0.190344
id23964,0.0516559,0.208532,0.739842
id08032,0.281238,0.0010498,0.717742
id10410,0.228875,0.310043,0.461112
id15738,0.159907,0.262197,0.577925
id22293,0.282955,0.043107,0.673968
id23174,0.878477,0.10114,0.020413
id13041,0.0158884,0.900323,0.0838192
id18377,0.171913,0.0882893,0.739828
id24269,0.0438168,0.943304,0.012909
id19445,0.0964217,0.761157,0.142452
id16449,0.456139,0.244848,0.299043
id11857,0.144331,0.291372,0.564327
id14929,0.180675,0.595716,0.223638
id16029,0.898461,0.0812578,0.0203112
id09091,0.684389,0.0554176,0.260223
id14431,0.105702,0.844945,0.0493831
id15857,0.529904,0.059669,0.410457
id26177,0.0279402,0.0802973,0.891792
id07001,0.0378786,0.557551,0.4046
id00626,0.363324,0.0185238,0.618183
id25160,0.200025,0.13697,0.663034
id21474,0.178303,0.0187695,0.802957
id03155,0.88943,0.0607649,0.0498349
id11858,0.1809,0.254556,0.564574
id12413,0.1806,0.572859,0.246572
id25656,0.0267882,0.944439,0.0288027
id24322,0.289529,0.606554,0.103947
id20603,0.453011,0.346115,0.200904
id06878,0.37988,0.363318,0.256832
id03535,0.755464,0.193941,0.0506258
id11831,0.650158,0.0448274,0.305044
id24685,0.708992,0.0822208,0.208817
id10426,0.124981,0.0965242,0.778525
id09024,0.0863583,0.85113,0.0625413
id09728,0.11793,0.0150211,0.867079
id01065,0.0700156,0.869786,0.0602285
id14005,0.495305,0.14655,0.358175
id18534,0.102086,0.123353,0.77459
id19862,0.403905,0.265286,0.33084
id14707,0.667833,0.164891,0.167306
id02248,0.0861307,0.776421,0.137478
id20494,0.354901,0.138266,0.506863
id27072,0.896044,0.0799707,0.0240158
id20587,0.111469,0.888018,0.000543773
id24134,0.350513,0.301972,0.347545
id22696,0.195403,0.0816912,0.722936
id23757,0.722939,0.125221,0.15187
id18828,0.633861,0.261535,0.104634
id14040,0.139959,0.228515,0.631556
id09385,0.915722,0.00083056,0.0834777
id16005,0.019172,0.965668,0.01519
id12467,0.1743,0.0506335,0.775097
id16209,0.720728,0.210853,0.0684495
id01621,0.47997,0.432308,0.0877523
id18081,0.0795089,0.0797063,0.840815
id06667,0.575039,0.0240658,0.400926
id07436,0.127979,0.0418827,0.830168
id19498,0.752676,0.126727,0.120626
id12123,0.88992,0.0609581,0.0491517
id17082,0.794329,0.0507137,0.154988
id00313,0.195299,0.643147,0.161585
id14281,0.100287,0.197662,0.702081
id14755,0.757571,0.0146176,0.227842
id17484,0.687032,0.271438,0.0415602
id00111,5.15062e-05,0.999941,3.76405e-05
id16542,0.2147,0.388964,0.396366
id00458,0.973158,0.0180137,0.00885858
id07682,0.531524,0.312231,0.156274
id02041,0.401281,0.507834,0.0909146
id26070,0.542107,0.0189357,0.438987
id05271,0.823291,0.126292,0.0504474
id18107,0.89924,0.0601518,0.0406384
id01170,0.179877,0.570691,0.249462
id23464,0.109688,0.715796,0.174546
id03879,0.628354,0.00598186,0.365694
id22473,0.014601,0.96898,0.0164485
id20937,0.976104,0.0132782,0.0106476
id16239,0.153881,0.354961,0.491188
id02348,0.598523,0.164399,0.237108
id19796,0.821332,0.0454489,0.133249
id06531,0.155882,0.117939,0.726209
id02641,0.214577,0.769492,0.0159611
id01332,0.631719,0.272516,0.0957943
id24038,0.0998803,0.667458,0.232691
id23699,0.809494,0.083634,0.106902
id07294,0.463462,0.401531,0.135036
id00319,0.83242,0.149155,0.0184556
id05699,0.991863,0.00611135,0.00205572
id18863,0.733166,0.195094,0.0717692
id07745,0.106986,0.0136591,0.879385
id02157,0.193894,0.699502,0.106635
id00525,0.452676,0.253426,0.293928
id14740,0.97484,0.00451772,0.0206725
id01420,0.0824032,0.874991,0.0426361
id17725,0.772014,0.203643,0.0243725
id07807,0.0275571,0.8943,0.0781727
id11676,0.0509405,0.535806,0.413284
id06720,0.10061,0.0437135,0.855706
id08048,0.0395906,0.223372,0.737068
id04185,0.104351,0.123139,0.77254
id02077,0.406287,0.0933621,0.500381
id12968,0.00520298,0.0151466,0.97968
id01945,0.252057,0.141333,0.60664
id06446,0.963479,0.0357298,0.000821668
id01072,0.787803,0.155263,0.0569647
id15124,0.943267,0.0209072,0.0358559
id14173,0.00988854,0.98642,0.00372137
id27559,0.117968,0.0183592,0.863702
id13722,0.316211,0.0481613,0.635657
id09310,0.636298,0.173223,0.190509
id23024,0.889162,0.0745879,0.0362803
id24332,0.389997,0.40223,0.207802
id07699,0.210372,0.582881,0.206777
id06837,0.326126,0.630833,0.0430713
id07279,0.9114,0.0347047,0.0539255
id16451,0.273484,0.477428,0.249118
id17588,0.00665957,0.803729,0.189642
id07018,0.904792,0.0273391,0.0678986
id12994,0.11497,0.557807,0.327253
id03703,0.981454,0.00981251,0.00876387
id01753,0.739853,0.106526,0.153651
id02866,0.165434,0.0465556,0.78804
id21884,0.0360649,0.787361,0.176604
id27543,0.428847,0.0302702,0.540913
id22149,0.0205723,0.47126,0.508198
id14595,0.855809,0.0935455,0.0506759
id12383,0.998401,0.000985886,0.000643491
id27714,0.940987,0.0397153,0.0193273
id17634,0.897043,0.00757005,0.0954174
id15906,0.129508,0.00222257,0.868299
id09047,0.125062,0.135068,0.739901
id02059,0.59865,0.118712,0.282668
id19107,0.760445,0.080184,0.159401
id02385,0.352059,0.0492307,0.59874
id21312,0.930485,0.057887,0.0116582
id02215,0.174485,0.795221,0.0303236
id08928,0.300103,0.102987,0.596941
id07099,0.929449,0.0498152,0.0207655
id01935,0.981713,0.0105493,0.00776734
id24757,0.88822,0.104378,0.00743174
id01848,0.0577875,0.0452855,0.896957
id06224,0.926501,0.00681403,0.0667146
id15539,0.0766014,0.647196,0.276233
id22907,0.269572,0.676511,0.0539471
id12713,0.723395,0.103631,0.173004
id15521,0.0251301,0.132885,0.842015
id25539,0.46595,0.241853,0.292227
id23370,0.216119,0.0969892,0.686922
id15868,0.995604,0.00205535,0.00237107
id17808,0.0409611,0.0104309,0.948638
id08241,0.0708246,0.582829,0.346377
id27284,0.884068,0.100552,0.0154107
id20707,0.799203,0.0672542,0.133573
id03823,0.835074,0.15906,0.0058964
id00463,0.139664,0.220167,0.640199
id07241,0.99831,0.000784078,0.00093567
id05702,0.00763526,0.988555,0.00383987
id18973,0.936038,0.00720961,0.0567822
id18662,0.398708,0.443084,0.158239
id06448,0.0206161,0.233889,0.745525
id21002,0.0028659,0.900645,0.096519
id08753,0.58266,0.279649,0.137721
id27832,0.246428,0.67444,0.0791619
id11341,0.537493,0.429855,0.0326816
id11426,0.262682,0.274487,0.462861
id15388,0.0387074,0.0195615,0.941761
id12801,0.831647,0.150312,0.018071
id02380,0.716168,0.0433228,0.240539
id02777,0.710472,0.00536005,0.284198
id05412,0.114916,0.00141988,0.883694
id01303,0.66637,0.186525,0.147136
id21665,0.874138,0.0982331,0.0276586
id12973,0.131059,0.0523665,0.816604
id22046,0.837217,0.0451544,0.117659
id24035,0.0691841,0.10835,0.822496
id15513,0.0556514,0.926498,0.0178808
id12302,0.434071,0.0653629,0.500596
id01751,0.890184,0.0723657,0.03748
id27003,0.233976,0.0654392,0.700615
id14689,0.0521057,0.914051,0.0338738
id11885,0.182523,0.348938,0.468569
id16558,0.971285,0.00569134,0.0230536
id15785,0.44941,0.312316,0.238303
id25382,0.156125,0.775838,0.0680672
id19170,0.817364,0.111508,0.0711579
id22689,0.922962,0.0634944,0.013574
id03178,0.582858,0.355463,0.0617093
id22393,0.965768,0.00882608,0.0254359
id19215,0.255793,0.00641807,0.737819
id27829,0.714353,0.136658,0.149019
id11659,0.197445,0.0182657,0.78432
id25831,0.0148451,0.831919,0.153266
id08781,0.871133,0.0324943,0.0964027
id11550,0.538991,0.291802,0.169238
id25478,0.395655,0.11947,0.484906
id09909,0.555286,0.309594,0.135149
id09009,0.241001,0.138268,0.620761
id12660,0.116898,0.00771648,0.875416
id23033,0.183336,0.675934,0.14076
id25937,0.386213,0.467539,0.146278
id10385,0.709849,0.250863,0.0393185
id15288,0.0396847,0.0774384,0.882907
id06403,0.857682,0.121562,0.0207861
id18342,0.0251561,0.942256,0.0326176
id00497,0.438869,0.089916,0.471245
id12156,0.790564,0.146023,0.063443
id26825,0.442369,0.18154,0.376121
id20140,0.699515,0.0128269,0.287688
id06714,0.384933,0.0436494,0.571448
id06017,0.20063,0.120322,0.679078
id14841,0.826614,0.0928882,0.0805281
id25646,0.297091,0.276767,0.426173
id09218,0.301174,0.58837,0.110486
id21857,0.0635463,0.894561,0.0419229
id05750,0.0836141,0.543987,0.372429
id10507,0.320553,0.20867,0.470807
id09696,0.111953,0.222984,0.665093
id00835,0.259862,0.671601,0.068567
id26717,0.183163,0.590502,0.226364
id17573,0.177805,0.089304,0.732921
id21144,0.296774,0.261148,0.442108
id02305,0.847847,0.139919,0.0122641
id26035,0.460996,0.00662891,0.532405
id00878,0.830153,0.0772241,0.0926528
id08728,0.517147,0.275139,0.207744
id10579,0.119882,0.169226,0.710922
id10720,0.27006,0.0123054,0.717664
id09163,0.0137444,0.0192501,0.967036
id16298,0.319828,0.599657,0.0805453
id05342,0.715262,0.0130467,0.271721
id24256,0.276896,0.104578,0.618556
id12217,0.00205269,0.932615,0.065362
id06159,0.444909,0.0537295,0.501392
id24394,0.994092,0.00179535,0.00414249
id20232,0.0130795,0.335516,0.651435
id26856,0.892947,0.0733019,0.0337807
id15108,0.117219,0.855509,0.0273011
id00751,0.561506,0.213469,0.225055
id01784,0.982917,0.00832193,0.00879137
id26419,0.115316,0.77415,0.110564
id23877,0.745826,0.132695,0.12151
id05019,0.85605,0.0136395,0.13034
id23003,0.0275855,0.011943,0.960501
id22153,0.295323,0.0726057,0.632101
id19726,0.0259131,0.967061,0.00705632
id19033,0.953384,0.00511874,0.0415275
id00534,0.0161928,0.010045,0.973792
id07030,0.541269,0.0882735,0.370487
id08281,0.345022,0.319956,0.335052
id00366,0.596558,0.341281,0.0621909
id25446,0.0518133,0.867461,0.0807554
id25008,0.629591,0.134906,0.235533
id24142,0.123653,0.867087,0.00928978
id25331,0.312296,0.0383326,0.649402
id16549,0.931989,0.0411762,0.026865
id12120,0.0825916,0.723346,0.194093
id07518,0.194369,0.703285,0.102376
id24749,0.136546,0.678195,0.185289
id23132,0.947773,0.00276111,0.0494957
id05946,0.10465,0.0270605,0.868319
id07427,0.824014,0.131056,0.0449599
id14601,0.0760097,0.854713,0.0693069
id26504,0.0553052,0.00378944,0.940935
id27199,0.903635,0.0746394,0.0217554
id09610,0.430962,0.564057,0.00501116
id02071,0.868309,0.0585889,0.0731326
id24431,0.815062,0.0209935,0.163974
id20756,0.263786,0.0332912,0.702953
id06525,0.337509,0.0560197,0.606501
id11646,0.958836,0.0332222,0.00797124
id26808,0.857242,0.0486245,0.0941634
id15122,0.956066,0.0273769,0.0165869
id26052,0.0319592,0.150844,0.817227
id06693,0.82587,0.0699915,0.104169
id13520,0.790742,0.0830346,0.126254
id04381,0.7477,0.030204,0.222126
id23315,0.265106,0.221601,0.513323
id15685,0.854238,0.124164,0.0216277
id12974,0.0392284,0.385892,0.57491
id22302,0.85465,0.0980683,0.0473114
id04848,0.307903,0.333107,0.35902
id05104,0.00738114,0.123524,0.869125
id17169,0.361779,0.314578,0.323673
id12736,0.346606,0.297308,0.356116
id24659,0.799603,0.124909,0.0755185
id24829,0.65469,0.322526,0.0228145
id04164,0.130976,0.76694,0.102113
id17795,0.0711483,0.379986,0.548896
id09104,0.236566,0.714173,0.0492918
id07833,0.469304,0.205484,0.325243
id16733,0.606408,0.321052,0.0725701
id18630,0.880278,0.0366247,0.0831277
id16064,0.0213067,0.0177965,0.960927
id00561,0.00723496,0.974495,0.0183
id16627,0.583816,0.0469663,0.369248
id02162,0.855192,0.132464,0.0123741
id16092,0.00131308,0.969801,0.0289163
id10710,0.0673287,0.869997,0.0627041
id18885,0.194365,0.377427,0.428238
id10689,0.0225812,0.0510076,0.926441
id00486,0.0678089,0.346162,0.586059
id02370,0.506074,0.411116,0.0828401
id22279,0.917128,0.0415427,0.0413589
id16068,0.872994,0.00304545,0.12399
id04053,0.0345409,0.00260245,0.962887
id09228,0.994023,0.000896093,0.00511054
id04227,0.350082,0.374859,0.275089
id13578,0.40506,0.21696,0.37801
id18744,0.176354,0.427757,0.395919
id22966,0.107286,0.204964,0.687779
id02979,0.807022,0.114351,0.0786578
id26203,0.929938,0.0537366,0.016355
id21184,0.999867,1.47702e-05,0.000148336
id19201,0.855925,0.00500076,0.139104
id20340,0.0113012,0.980184,0.00854453
id00692,0.435825,0.150696,0.413509
id17757,0.250321,0.0840553,0.665654
id22771,0.0790003,0.111696,0.809334
id10753,0.213735,0.543036,0.243259
id11899,0.972236,0.0233301,0.00446347
id20961,0.738563,0.248021,0.0134457
id06095,0.621211,0.154346,0.224473
id23625,0.510241,0.330632,0.159157
id03942,0.727263,0.0777008,0.195066
id19591,0.0496259,0.863389,0.0870152
id19732,0.358455,0.307075,0.3345
id24912,0.0271214,0.94356,0.0293481
id15060,0.921322,0.00368601,0.0750224
id08018,0.00500748,0.990343,0.00467962
id02851,0.985207,0.00249303,0.0123299
id02327,0.147014,0.274382,0.578634
id22631,0.509773,0.0413493,0.448907
id22240,0.385642,0.58696,0.0274289
